@RELATION Metrics-Roles

@ATTRIBUTE ACAIC REAL
@ATTRIBUTE ACMIC REAL
@ATTRIBUTE CBO REAL
@ATTRIBUTE CLD REAL
@ATTRIBUTE DIT REAL
@ATTRIBUTE connectivity REAL
@ATTRIBUTE DCAEC REAL
@ATTRIBUTE DCMEC REAL
@ATTRIBUTE LCOM5 REAL
@ATTRIBUTE NCM REAL
@ATTRIBUTE NMA REAL
@ATTRIBUTE NMI REAL
@ATTRIBUTE NMO REAL
@ATTRIBUTE NOC REAL
@ATTRIBUTE WMC REAL
@ATTRIBUTE Roles {0, 1}

@DATA
0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1
0.0,0.0,5.0,1.0,1.0,1.0984848484848484,0.0,0.0,0.9833333318432173,33.0,33.0,0.0,0.0,3.0,102.0,0
0.0,0.0,9.0,0.0,2.0,0.9453781512605042,0.0,0.0,0.9535714285714286,48.0,16.0,11.0,21.0,0.0,150.0,0
0.0,1.0,9.0,0.0,2.0,0.9453781512605042,0.0,0.0,0.9535714285714286,48.0,16.0,11.0,21.0,0.0,150.0,0
0.0,4.0,3.0,0.0,1.0,1.02983682983683,0.0,0.0,1.012987012946696,70.0,68.0,2.0,0.0,0.0,137.0,0
0.0,0.0,9.0,0.0,2.0,0.6090196078431372,0.0,0.0,1.00267379628677,55.0,53.0,2.0,0.0,0.0,362.0,0
0.0,0.0,4.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,5.0,5.0,0.0,0.0,0.0,50.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0
0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,12.0,0
0.0,0.0,2.0,0.0,1.0,0.25,0.0,0.0,0.6,10.0,7.0,3.0,0.0,0.0,21.0,0
0.0,0.0,0.0,0.0,1.0,1.55,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,8.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,5.0,0.0,0.0,6.0,0
0.0,0.0,4.0,1.0,3.0,0.75,0.0,0.0,0.625,14.0,4.0,8.0,2.0,1.0,29.0,0
0.0,0.0,1.0,0.0,1.0,2.1666666666666665,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,65.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0
0.0,0.0,0.0,0.0,1.0,1.2638888888888888,0.0,0.0,1.1111111111111112,15.0,10.0,5.0,0.0,0.0,11.0,1
2.0,2.0,8.0,0.0,2.0,0.9149425287356322,0.0,0.0,0.9479166666666666,40.0,28.0,8.0,4.0,0.0,251.0,1
0.0,0.0,4.0,0.0,1.0,1.0833333333333333,0.0,0.0,0.9722222222222222,14.0,11.0,3.0,0.0,0.0,118.0,1
0.0,0.0,8.0,0.0,1.0,0.35,0.0,0.0,0.5,9.0,6.0,2.0,1.0,0.0,65.0,1
