@RELATION Metrics-Roles

@ATTRIBUTE ACAIC REAL
@ATTRIBUTE ACMIC REAL
@ATTRIBUTE CBO REAL
@ATTRIBUTE CLD REAL
@ATTRIBUTE DIT REAL
@ATTRIBUTE connectivity REAL
@ATTRIBUTE DCAEC REAL
@ATTRIBUTE DCMEC REAL
@ATTRIBUTE LCOM5 REAL
@ATTRIBUTE NCM REAL
@ATTRIBUTE NMA REAL
@ATTRIBUTE NMI REAL
@ATTRIBUTE NMO REAL
@ATTRIBUTE NOC REAL
@ATTRIBUTE WMC REAL
@ATTRIBUTE Roles {0, 1}

@DATA
0.0,0.0,9.0,2.0,2.0,0.4166666666666667,0.0,0.0,0.25,15.0,4.0,7.0,4.0,9.0,25.0,0
0.0,0.0,14.0,0.0,3.0,1.1333333333333333,0.0,0.0,0.8666666621963183,20.0,6.0,12.0,2.0,0.0,29.0,0
0.0,0.0,14.0,0.0,3.0,1.0972222222222223,0.0,0.0,0.9861111111111112,23.0,9.0,12.0,2.0,0.0,120.0,0
0.0,0.0,25.0,0.0,3.0,0.8523809523809524,0.0,0.0,0.9055555507540702,29.0,15.0,12.0,2.0,0.0,117.0,0
0.0,0.0,12.0,0.0,3.0,1.0666666666666667,0.0,0.0,0.975,24.0,10.0,12.0,2.0,0.0,60.0,0
0.0,0.0,39.0,0.0,3.0,0.955026455026455,0.0,0.0,0.9767080734350851,42.0,28.0,12.0,2.0,0.0,146.0,0
0.0,0.0,12.0,0.0,3.0,0.9924242424242424,0.0,0.0,0.916666661699613,26.0,12.0,12.0,2.0,0.0,46.0,0
0.0,0.0,10.0,0.0,3.0,1.0458333333333334,0.0,0.0,0.979166666045785,30.0,16.0,12.0,2.0,0.0,55.0,0
0.0,0.0,9.0,1.0,3.0,1.064102564102564,0.0,0.0,0.9903846153846154,27.0,13.0,12.0,2.0,5.0,44.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,14.0,0.0,3.0,2.0,0.0,0.0,1.1666666666666667,17.0,3.0,12.0,2.0,0.0,26.0,0
0.0,0.0,13.0,0.0,2.0,1.1181818181818182,0.0,0.0,0.9818181801926006,22.0,11.0,9.0,2.0,0.0,92.0,0
0.0,0.0,15.0,0.0,1.0,1.2333333333333334,0.0,0.0,0.888888880610466,15.0,8.0,7.0,0.0,0.0,56.0,0
0.0,0.0,9.0,0.0,2.0,0.9453781512605042,0.0,0.0,0.9535714285714286,48.0,16.0,11.0,21.0,0.0,150.0,0
0.0,0.0,10.0,0.0,2.0,0.946218487394958,0.0,0.0,0.9469387718609401,48.0,16.0,11.0,21.0,0.0,151.0,0
0.0,0.0,16.0,0.0,2.0,0.946218487394958,0.0,0.0,0.9469387718609401,48.0,16.0,11.0,21.0,0.0,151.0,0
0.0,0.0,5.0,1.0,1.0,1.0909090909090908,0.0,0.0,0.9666666649281979,33.0,33.0,0.0,0.0,3.0,102.0,0
4.0,2.0,24.0,1.0,3.0,0.9742647058823529,0.0,0.0,0.9490196021164164,57.0,18.0,35.0,4.0,1.0,158.0,1
0.0,0.0,4.0,0.0,1.0,1.5,0.0,0.0,0.4999999701976776,14.0,4.0,10.0,0.0,0.0,129.0,1
0.0,0.0,19.0,0.0,3.0,1.5,0.0,0.0,0.9999999925494194,18.0,5.0,12.0,1.0,0.0,32.0,1
0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,12.0,1.0,0.0,7.0,1
0.0,0.0,23.0,0.0,2.0,0.7818181818181819,0.0,0.0,1.0169491524046117,22.0,6.0,9.0,7.0,0.0,508.0,1
0.0,0.0,23.0,0.0,2.0,0.5222222222222223,0.0,0.0,0.9891304327175021,22.0,6.0,9.0,7.0,0.0,415.0,1
0.0,0.0,2.0,0.0,1.0,1.0714285714285714,0.0,0.0,1.0,32.0,31.0,1.0,0.0,0.0,57.0,1
