@RELATION Metrics-Roles

@ATTRIBUTE ACAIC REAL
@ATTRIBUTE ACMIC REAL
@ATTRIBUTE CBO REAL
@ATTRIBUTE CLD REAL
@ATTRIBUTE DIT REAL
@ATTRIBUTE connectivity REAL
@ATTRIBUTE DCAEC REAL
@ATTRIBUTE DCMEC REAL
@ATTRIBUTE LCOM5 REAL
@ATTRIBUTE NCM REAL
@ATTRIBUTE NMA REAL
@ATTRIBUTE NMI REAL
@ATTRIBUTE NMO REAL
@ATTRIBUTE NOC REAL
@ATTRIBUTE WMC REAL
@ATTRIBUTE Roles {0, 1}

@DATA
0.0,0.0,24.0,0.0,3.0,2.0,0.0,0.0,1.2222222189108531,14.0,4.0,9.0,1.0,0.0,57.0,0
0.0,0.0,34.0,0.0,3.0,1.1888888888888889,0.0,0.0,1.0,20.0,10.0,8.0,2.0,0.0,354.0,0
0.0,0.0,15.0,0.0,3.0,1.6666666666666667,0.0,0.0,1.0,15.0,5.0,9.0,1.0,0.0,147.0,0
0.0,0.0,27.0,0.0,2.0,1.45,0.0,0.0,0.9999999940395355,14.0,6.0,7.0,1.0,0.0,66.0,0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1.0,17.0,0.0,0.0,3.0,0
0.0,0.0,17.0,0.0,2.0,1.0353846153846153,0.0,0.0,0.9615384592459753,36.0,24.0,8.0,4.0,0.0,216.0,0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1.0,17.0,0.0,0.0,3.0,0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1.0,17.0,0.0,0.0,3.0,0
0.0,0.0,36.0,0.0,1.0,1.190909090909091,0.0,0.0,1.0090909078717232,16.0,13.0,3.0,0.0,0.0,234.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0
0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,28.0,0
0.0,0.0,13.0,0.0,2.0,1.0727272727272728,0.0,0.0,0.9454545432871039,22.0,11.0,9.0,2.0,0.0,92.0,0
0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,11.0,4.0,7.0,0.0,2.0,5.0,0
0.0,2.0,1.0,0.0,2.0,1.35,0.0,0.0,0.8,14.0,3.0,7.0,4.0,0.0,30.0,0
0.0,0.0,11.0,0.0,3.0,1.2333333333333334,0.0,0.0,0.9666666636864344,20.0,6.0,12.0,2.0,0.0,29.0,0
0.0,0.0,19.0,0.0,3.0,1.0833333333333333,0.0,0.0,0.9722222222222222,23.0,9.0,12.0,2.0,0.0,120.0,0
0.0,0.0,25.0,0.0,3.0,0.8714285714285714,0.0,0.0,0.9444444408019383,29.0,15.0,12.0,2.0,0.0,117.0,0
0.0,0.0,12.0,0.0,3.0,1.0666666666666667,0.0,0.0,0.975,24.0,10.0,12.0,2.0,0.0,60.0,0
0.0,0.0,33.0,0.0,3.0,0.955026455026455,0.0,0.0,0.9767080734350851,42.0,28.0,12.0,2.0,0.0,146.0,0
0.0,0.0,12.0,0.0,3.0,0.9242424242424242,0.0,0.0,0.8888888830939928,26.0,12.0,12.0,2.0,0.0,46.0,0
0.0,0.0,10.0,0.0,3.0,0.9666666666666667,0.0,0.0,0.944444443564862,30.0,16.0,12.0,2.0,0.0,55.0,0
0.0,0.0,9.0,1.0,3.0,0.9294871794871795,0.0,0.0,0.9326923076923077,27.0,13.0,12.0,2.0,5.0,44.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,25.0,1.0,0.0,5.0,0
0.0,0.0,14.0,0.0,3.0,2.0,0.0,0.0,1.1666666666666667,17.0,3.0,12.0,2.0,0.0,26.0,0
0.0,0.0,29.0,0.0,1.0,1.0541125541125542,0.0,0.0,0.9805194776166569,55.0,27.0,28.0,0.0,0.0,91.0,0
0.0,0.0,42.0,0.0,1.0,0.922077922077922,0.0,0.0,0.9499999985776164,24.0,24.0,0.0,0.0,0.0,248.0,0
